"","state","city","pop","household_income_mean","household_income_median","debt.proportion","hs.degree.proportion","married.proportion"
"9717","Texas","Freer",3035,65972.29172,52019,0.21941,0.73268,0.44666
"9718","Texas","Friendswood",25064,104743.595698,78435,0.629626,0.93472,0.637136
"9719","Texas","Frisco",65483,126858.1462775,114772,0.82341875,0.960139375,0.6807475
"9720","Texas","Ft Davis",2232,59186.38102,50394,0.18264,0.80765,0.66913
"9721","Texas","Ft Worth",2057,46476.07575,35766,0.52632,0.56601,0.29412
"9722","Texas","Fulshear",15226,151147.512195,135194.5,0.720815,0.94581,0.79408
"9723","Texas","Gainesville",9216,49330.937945,33244.5,0.565255,0.790795,0.47917
"9724","Texas","Galena Park",5455,58694.5316,44696,0.42772,0.61255,0.43279
"9725","Texas","Galveston",26521,59722.1486063636,36130,0.391919090909091,0.835165454545455,0.467825454545455
"9726","Texas","Garden City",1180,90889.09012,68729,0.32056,0.79262,0.66601
"9727","Texas","Garland",145671,63102.3374064286,48482,0.661887142857143,0.760301785714286,0.534054642857143
"9728","Texas","Garrison",2401,61735.99854,52439,0.33333,0.82642,0.61968
"9729","Texas","Gary",4872,63253.0905,50246,0.34059,0.821355,0.651245
"9730","Texas","Gatesville",6699,56504.568105,47492.5,0.496115,0.832985,0.598345
"9731","Texas","George West",2869,69584.68656,56104,0.2679,0.83257,0.56769
"9732","Texas","Georgetown",28017,86379.6704357143,68834,0.667938571428571,0.919141428571429,0.663787142857143
"9733","Texas","Gilmer",12478,62031.258235,44630.5,0.44438,0.82703,0.557395
"9734","Texas","Glen Rose",8608,63822.938515,47138,0.49932,0.81673,0.6603
"9735","Texas","Goldthwaite",3164,55810.46559,45153,0.39661,0.82607,0.72259
"9736","Texas","Goliad",7410,68403.68589,51970.5,0.298915,0.88464,0.60363
"9737","Texas","Gonzales",10487,51182.5405566667,41481,0.44425,0.707666666666667,0.51947
"9738","Texas","Goodrich",9457,58413.115185,41744,0.380605,0.81803,0.59611
"9739","Texas","Graham",2681,61831.93507,41386,0.52036,0.72833,0.51167
"9740","Texas","Granbury",35128,75753.4716383333,58475,0.554323333333333,0.878266666666667,0.659423333333333
"9741","Texas","Grand Prairie",102683,59645.1892268421,39956,0.642637894736842,0.74805,0.495407894736842
"9742","Texas","Grand Prarie",5271,48616.70548,40832,0.52731,0.62127,0.53511
"9743","Texas","Grand Saline",8398,52209.36314,39908,0.411835,0.73646,0.56082
"9744","Texas","Grandview",6490,74158.22854,62381,0.49826,0.88994,0.65231
"9745","Texas","Granger",4117,58930.10187,42015,0.48218,0.79358,0.41842
"9746","Texas","Granite Shoals",9599,83902.917345,65557,0.44134,0.86508,0.64874
"9747","Texas","Grapevine",35511,104937.870718571,101006,0.70229,0.940747142857143,0.579397142857143
"9748","Texas","Greenville",4970,67968.23647,57232,0.59441,0.85584,0.65285
"9749","Texas","Groesbeck",3333,58345.84474,46798,0.35077,0.86654,0.56877
"9750","Texas","Groveton",6409,48118.585815,36608,0.266515,0.87646,0.570445
"9751","Texas","Gruver",1702,67157.20479,45007,0.30053,0.79936,0.68611
"9752","Texas","Gustine",1983,54571.21888,39661,0.27425,0.78986,0.59783
"9753","Texas","Hale Center",3259,49554.43905,37263,0.39926,0.70117,0.60784
"9754","Texas","Hallettsville",3529,58144.54615,42835,0.39857,0.81112,0.56
"9755","Texas","Hallsville",15503,74895.9689766667,53295,0.5129,0.903203333333333,0.661933333333333
"9756","Texas","Haltom City",19363,55949.2421233333,35423,0.609806666666667,0.76518,0.4898
"9757","Texas","Hamilton",5441,59378.09993,46234,0.333925,0.835625,0.612015
"9758","Texas","Hamlin",2098,53266.19189,40882,0.27417,0.87712,0.68855
"9759","Texas","Harker Heights",16353,91466.252135,81168.5,0.8274,0.967235,0.592725
"9760","Texas","Harleton",7118,60086.54058,44283,0.42538,0.83062,0.64777
"9761","Texas","Harlingen",39190,44925.2784090909,25042,0.347267272727273,0.642266363636364,0.522330909090909
"9762","Texas","Hart",2251,54249.44129,37781,0.24722,0.61405,0.53423
"9763","Texas","Haskell",3830,53930.7208,42544,0.19923,0.69741,0.53834
"9764","Texas","Haslet",23196,108153.0423,97059,0.90153,0.92429,0.74984
"9765","Texas","Hawkins",4555,54600.84574,45611,0.49141,0.86471,0.41638
"9766","Texas","Hearne",5730,51531.76525,44522,0.43792,0.70495,0.37304
"9767","Texas","Hebbronville",5239,50140.93475,36390,0.310285,0.714905,0.502995
"9768","Texas","Helotes",14549,129500.166033333,123744,0.795786666666667,0.974203333333333,0.64937
"9769","Texas","Hemphill",2282,50179.09871,32589,0.27855,0.8296,0.4769
"9770","Texas","Hempstead",8553,53540.01987,39781,0.48157,0.77987,0.44314
"9771","Texas","Henderson",16734,66713.8490375,47084.5,0.4632575,0.8104725,0.53328
"9772","Texas","Henrietta",3231,60760.03114,43381,0.38706,0.88963,0.53737
"9773","Texas","Hereford",11834,53985.38597,43315.5,0.494125,0.720605,0.585615
"9774","Texas","Hermleigh",5044,62264.67553,49378,0.36291,0.80462,0.51036
"9775","Texas","Hewitt",10797,92513.16189,77822,0.66569,0.96173,0.70348
"9776","Texas","Hico",2825,60065.93778,38715,0.4658,0.75041,0.48429
"9777","Texas","Hidalgo",15713,40864.7942,31365.5,0.53441,0.535365,0.5279
"9778","Texas","Highland Village",4408,134247.84966,127576,0.76698,0.95428,0.66277
"9779","Texas","Hillsboro",3582,54541.85356,31918,0.53671,0.81138,0.52874
"9780","Texas","Hockley",10574,71771.893475,62744.5,0.606625,0.73068,0.577955
"9781","Texas","Houston",1762263,68848.0453495413,45581,0.555485229357798,0.754230122324159,0.477501620795107
"9782","Texas","Howe",6432,73403.45019,59571,0.57319,0.87698,0.6278
"9783","Texas","Huffman",7727,73890.58143,63864,0.61322,0.88561,0.59277
"9784","Texas","Hughes Springs",5373,51232.57164,40005,0.44757,0.83701,0.53953
"9785","Texas","Humble",45940,91332.7467116667,67082.5,0.753971666666667,0.880761666666667,0.561515
"9786","Texas","Hunt",4641,56526.189,39898,0.34572,0.87084,0.60986
"9787","Texas","Huntsville",49079,59761.855212,50972,0.523284,0.83131,0.493414
"9788","Texas","Hurst",24558,71395.281086,55534,0.555994,0.843606,0.478936
"9789","Texas","Hutto",3958,113593.8755,106742,0.85685,0.89662,0.69506
"9790","Texas","Idalou",2431,75749.88957,62659,0.467,0.81865,0.52277
"9791","Texas","Ingleside",14014,90004.54607,75041,0.636155,0.92505,0.53494
"9792","Texas","Iowa Park",2458,67195.71154,54429,0.52327,0.81462,0.54497
"9793","Texas","Irving",97616,65682.8281996154,45171.5,0.611829615384615,0.762366153846154,0.526694230769231
"9794","Texas","Ivanhoe",4081,60418.86035,51114,0.40728,0.86706,0.6069
"9795","Texas","Jacksboro",3132,65561.00114,50879,0.34638,0.79701,0.57406
"9796","Texas","Jacksonville",15741,46570.35153,37881.5,0.43629,0.7198975,0.494015
"9797","Texas","Jasper",13743,55664.1177266667,44220,0.37973,0.812313333333333,0.513266666666667
"9798","Texas","Jefferson",2357,55408.33602,35307,0.42496,0.89106,0.52317
"9799","Texas","Joshua",4731,55069.01821,51274,0.61815,0.69154,0.56216
"9800","Texas","Junction",2135,46730.75806,27249,0.41909,0.82076,0.52739
"9801","Texas","Karnack",5818,63479.962905,48416.5,0.354355,0.80256,0.654715
"9802","Texas","Karnes City",3985,63424.11334,45637,0.31873,0.74472,0.47786
"9803","Texas","Katy",136776,111852.594345,80335.5,0.701565833333333,0.918106666666667,0.648784166666667
"9804","Texas","Kaufman",10032,60535.05115,56059,0.485006666666667,0.732363333333333,0.531813333333333
"9805","Texas","Keller",65698,133421.633391429,120685,0.806087142857143,0.966985714285714,0.699628571428571
"9806","Texas","Kemah",2000,65816.07155,46441,0.45633,0.71955,0.42823
"9807","Texas","Kemp",3207,62305.26507,49148,0.64036,0.84939,0.47911
"9808","Texas","Kennedale",18589,77079.8958233333,58305,0.631526666666667,0.87313,0.550333333333333
"9809","Texas","Kerens",3176,58340.66375,33416,0.40741,0.84383,0.55284
"9810","Texas","Kermit",2326,61654.51683,56221,0.27368,0.68608,0.62572
"9811","Texas","Kerrville",11553,54878.00877,44414,0.45265,0.89237,0.48539
"9812","Texas","Kilgore",12559,56601.97788,44242.5,0.42244,0.776965,0.52522
"9813","Texas","Killeen",88952,55251.664200625,44758,0.615853125,0.896695,0.5471925
"9814","Texas","Kingsville",12188,47899.475915,32201,0.340125,0.669295,0.415355
"9815","Texas","Kingwood",30864,101525.06698,74848,0.64159,0.954844,0.626958
"9816","Texas","Klein",63697,108963.295954286,91473,0.716398571428571,0.92354,0.681068571428571
"9817","Texas","Kountze",12313,61121.1592,52290,0.379695,0.84987,0.54663
"9818","Texas","Kress",1233,61810.6136,50476,0.4172,0.79765,0.53976
"9819","Texas","Kyle",27477,83834.3498033333,72764,0.83653,0.87514,0.60603
"9820","Texas","La Feria",4831,57255.65771,32083,0.36452,0.69209,0.64843
"9821","Texas","La Grange",2296,68990.99541,59455,0.35714,0.82464,0.59363
"9822","Texas","La Marque",26040,57124.0645485714,38556,0.500141428571429,0.833341428571429,0.487274285714286
"9823","Texas","La Porte",27476,89985.2074766667,76140,0.665175,0.911065,0.535506666666667
"9824","Texas","La Pryor",1939,45473.77654,28753,0.35147,0.61948,0.54911
"9825","Texas","La Vernia",5564,81507.975,72430.5,0.4351,0.911165,0.59356
"9826","Texas","La Villa",7894,35256.94755,25951,0.29433,0.47856,0.52741
"9827","Texas","La Vista",4036,87134.37983,58492,0.54545,0.95609,0.65668
"9828","Texas","Lake Dallas",6531,91344.66639,80437,0.94472,0.9732,0.67233
"9829","Texas","Lake Worth",7003,68071.69016,53022,0.481015,0.833045,0.57436
"9830","Texas","Lampasas",6650,69626.992755,55646.5,0.43847,0.88844,0.686015
"9831","Texas","Lancaster",11314,51265.99357,47296.5,0.76382,0.853395,0.46788
"9832","Texas","Laneville",2975,56736.82184,41255,0.30901,0.7929,0.5914
"9833","Texas","Lantana",3534,152604.62342,136256,0.82214,0.97338,0.72045
"9834","Texas","Laredo",112577,48882.9623456,34068,0.5166408,0.6306456,0.5141708
"9835","Texas","Larue",6854,55663.78907,46236,0.47101,0.85403,0.61201
"9836","Texas","League City",46672,102136.120788,79313,0.675896,0.938284,0.593334
"9837","Texas","Leander",26264,102550.892602,85403,0.805612,0.947808,0.660794
"9838","Texas","Lefors",4758,69550.5428,52389,0.38445,0.84179,0.43722
"9839","Texas","Leggett",4983,56244.50064,47327,0.5,0.84031,0.5681
"9840","Texas","Lenorah",1608,86823.09588,58766,0.25714,0.7921,0.50455
"9841","Texas","Levelland",9195,67979.89493,55335,0.521205,0.8413,0.5925
"9842","Texas","Lewisville",133598,68027.0613229032,53628,0.667083548387097,0.845684516129032,0.505240967741935
"9843","Texas","Lexington",4854,72939.44342,54842,0.46438,0.92676,0.62948
"9844","Texas","Liberty",6647,65567.16938,47290,0.45755,0.73452,0.50255
"9845","Texas","Liberty Hill",12897,96289.19043,82318.5,0.68559,0.918495,0.66457
"9846","Texas","Lingleville",7017,65800.4331,47580,0.39453,0.8817,0.57536
"9847","Texas","Littlefield",3884,55367.15425,42221,0.46059,0.8018,0.5502
"9848","Texas","Livingston",6654,50457.15737,34002,0.3595,0.70733,0.35622
"9849","Texas","Llano",6037,55545.963485,42289.5,0.3565,0.85791,0.58882
"9850","Texas","Lockhart",17333,53915.8519266667,42584,0.59373,0.77193,0.433643333333333
"9851","Texas","Lockney",2468,55141.97395,39906,0.39732,0.74112,0.60718
"9852","Texas","Lohn",1193,62957.43543,44873,0.27313,0.86228,0.64474
"9853","Texas","Lometa",2630,57774.74902,41672,0.34198,0.86354,0.61945
"9854","Texas","Longview",48327,53992.807574,45916,0.519088,0.783073,0.479266
"9855","Texas","Loop",3801,59440.71828,51013,0.35422,0.62794,0.56747
"9856","Texas","Lorena",7446,83683.68133,72500,0.70874,0.917,0.63966
"9857","Texas","Los Fresnos",13667,63511.8222866667,53229,0.508536666666667,0.761586666666667,0.56654
"9858","Texas","Lott",2664,63887.15951,51838,0.38682,0.77625,0.53481
"9859","Texas","Louise",2328,68694.27922,52310,0.40336,0.86833,0.59598
"9860","Texas","Lubbock",96243,61582.6299047826,43240,0.530148695652174,0.876897826086957,0.472233913043478
"9861","Texas","Lucas",7809,117956.22744,91657,0.57276,0.98577,0.79575
"9862","Texas","Lufkin",24740,55090.256295,42740,0.4330075,0.79281,0.5238075
"9863","Texas","Lumberton",8218,78129.1331,58968,0.457425,0.90315,0.59708
"9864","Texas","Mabank",8481,46403.933855,34680,0.509665,0.786515,0.555925
"9865","Texas","Madisonville",9975,53844.470385,38580.5,0.473,0.71788,0.4303
"9866","Texas","Magnolia",28885,89998.50466,76762.5,0.637995,0.8781075,0.5861275
"9867","Texas","Malakoff",8201,52604.8912366667,44745,0.460503333333333,0.77974,0.52527
"9868","Texas","Manchaca",5896,82447.93049,73589,0.67857,0.88536,0.61075
"9869","Texas","Manor",16180,75898.83264,64301,0.825675,0.85622,0.549455
"9870","Texas","Marble Falls",6621,52894.97075,42346,0.42558,0.84362,0.47655
"9871","Texas","Marion",4568,74231.11255,61345,0.4677,0.88217,0.6435
"9872","Texas","Marshall",11448,57225.1170033333,45315,0.509413333333333,0.834713333333333,0.62177
"9873","Texas","Matador",1071,46625.71254,31367,0.24375,0.83939,0.47358
"9874","Texas","Matagorda",2764,52869.03181,38699,0.30456,0.84381,0.52258
"9875","Texas","Mathis",2359,64584.16464,47693,0.50506,0.85532,0.55676
"9876","Texas","Maud",2120,53869.98842,37347,0.31552,0.90573,0.60982
"9877","Texas","May",2071,57783.6716,50118,0.25101,0.89366,0.64379
"9878","Texas","Maypearl",5752,82011.28842,69153,0.72619,0.88539,0.57612
"9879","Texas","Mcallen",81645,54423.8725173333,39858,0.415563333333333,0.67097,0.570763333333333
"9880","Texas","Mckinney",73780,111175.304332727,100757,0.842054545454545,0.958823636363636,0.688798181818182
"9881","Texas","Meadows Place",3543,93819.36984,83617,0.5394,0.94092,0.64933
"9882","Texas","Medina",2817,62933.36274,48857,0.31744,0.79526,0.54883
"9883","Texas","Melissa",2881,101911.84566,85875,0.56692,0.83565,0.69054
"9884","Texas","Menard",2182,48133.3757,33509,0.35303,0.77226,0.612
"9885","Texas","Mercedes",4827,46459.30011,32529,0.57174,0.74483,0.51367
"9886","Texas","Merkel",5172,63085.19354,47147,0.39816,0.84839,0.59114
"9887","Texas","Mesquite",63429,58650.5068,43836,0.680912,0.768404,0.531133
"9888","Texas","Mexia",4528,41445.075015,31032,0.504785,0.72295,0.458425
"9889","Texas","Miami",931,77424.51106,66959,0.33446,0.96591,0.74613
"9890","Texas","Midland",93428,91961.6402888235,74898,0.598435882352941,0.883120588235294,0.550772352941176
"9891","Texas","Midlothian",10410,89957.21191,80490,0.673715,0.902115,0.666915
"9892","Texas","Mineola",5531,62461.14623,47566,0.45051,0.86798,0.70153
"9893","Texas","Mineral Wells",11108,46420.8276066667,25068,0.314223333333333,0.754373333333333,0.535913333333333
"9894","Texas","Mission",104275,52813.08578,33278,0.419862307692308,0.615011538461538,0.609833076923077
"9895","Texas","Missouri City",55347,91467.6908125,71289.5,0.713285,0.89579625,0.557345
"9896","Texas","Monahans",4149,62869.79312,54025,0.29725,0.72415,0.60128
"9897","Texas","Montgomery",7347,80257.19505,62468,0.57718,0.89657,0.57702
"9898","Texas","Moody",3319,18998.13602,7788,0.31818,0.9006,0.11369
"9899","Texas","Morgan Mill",2876,71021.02264,56483,0.48167,0.89331,0.70652
"9900","Texas","Morgans Point Resort",5538,66978.21381,54778,0.66595,0.93588,0.6039
"9901","Texas","Mount Plesant",8608,68614.95754,51097,0.47049,0.72402,0.6185
"9902","Texas","Mount Vernon",8094,57004.492015,42565,0.410085,0.860765,0.63525
"9903","Texas","Mountain Home",6843,65675.14661,46761,0.39991,0.90624,0.61431
"9904","Texas","Muenster",5012,81636.41595,71382,0.44112,0.9468,0.62666
"9905","Texas","Mullin",31148,73989.7893085714,41861,0.523075714285714,0.76753,0.418195714285714
"9906","Texas","Murphy",13192,155525.7942,139264,0.80629,0.9157,0.68399
"9907","Texas","Nacogdoches",27449,50765.9974233333,37639.5,0.472571666666667,0.860575,0.514248333333333
"9908","Texas","Nash",7621,64815.81621,51785,0.51879,0.9397,0.57143
"9909","Texas","Navasota",14563,51108.8272833333,45163,0.601473333333333,0.748933333333333,0.37042
"9910","Texas","Neches",7171,62201.94375,40219,0.35236,0.82211,0.52832
"9911","Texas","Nederland",3690,103994.544805,91807,0.392225,0.83308,0.48649
"9912","Texas","Needville",12629,81189.365205,64267,0.540335,0.79742,0.61998
"9913","Texas","Nemo",1929,77962.27147,59170,0.55292,0.92155,0.71676
"9914","Texas","Nevada",4285,90802.65838,83540,0.70355,0.90337,0.72033
"9915","Texas","New Braunfels",65783,87381.4568228571,64866,0.614083571428571,0.912356428571429,0.647604285714286
"9916","Texas","New Caney",21368,57934.95398,46502,0.475265,0.72906,0.534685
"9917","Texas","New Deal",8579,56247.50565,47478,0.47686,0.6733,0.49321
"9918","Texas","New Summerfield",4729,59853.73221,44714,0.33895,0.72163,0.60382
"9919","Texas","New Waverly",7261,64780.45025,53426,0.46319,0.83756,0.49564
"9920","Texas","Nixon",2375,67786.84297,53090,0.31433,0.79856,0.55411
"9921","Texas","Nocona",4767,53968.46149,39177.5,0.404645,0.779255,0.60472
"9922","Texas","Nolanville",7640,61416.87964,46290,0.68923,0.83877,0.498
"9923","Texas","North Richland Hills",31166,69813.9840333333,60390.5,0.705086666666667,0.910613333333333,0.540688333333333
"9924","Texas","North Zulch",2204,61360.84758,48868,0.34379,0.8659,0.66628
"9925","Texas","O'donnell",3087,63308.63658,43137.5,0.334985,0.711675,0.552495
"9926","Texas","Odem",2742,54574.74718,41087,0.27592,0.6248,0.52571
"9927","Texas","Odessa",99986,69453.9986489474,56201,0.44239,0.722384210526316,0.503041052631579
"9928","Texas","Olney",4266,56320.25898,39792,0.37532,0.83757,0.54339
"9929","Texas","Omaha",4265,48823.16128,35623,0.40275,0.88455,0.56748
"9930","Texas","Onalaska",5943,62086.675735,42474,0.38094,0.823875,0.63174
"9931","Texas","Orange",19684,59078.3549783333,42623.5,0.370166666666667,0.861781666666667,0.490151666666667
"9932","Texas","Ore City",10848,51107.92691,38316,0.32324,0.81023,0.604935
"9933","Texas","Ozona",3699,63929.41736,54198,0.37595,0.71203,0.68182
"9934","Texas","Paducah",1510,43722.17973,34740,0.24503,0.75284,0.71218
"9935","Texas","Palacios",5824,55846.60439,38839,0.32315,0.71707,0.5616
"9936","Texas","Palestine",5751,56897.64406,41510,0.44495,0.8091,0.52287
"9937","Texas","Pampa",13927,58308.1717425,41493,0.408555,0.7961225,0.6028125
"9938","Texas","Panhandle",3790,80896.85403,68554,0.53909,0.89972,0.5632
"9939","Texas","Paradise",3657,77989.73736,62191,0.53639,0.85849,0.57375
"9940","Texas","Paris",23957,50749.4922566667,34854,0.439895,0.83873,0.514491666666667
"9941","Texas","Pasadena",88768,53482.1105716667,41002.5,0.48092,0.676126666666667,0.513157777777778
"9942","Texas","Pearland",48522,109740.058382,94229,0.745092,0.925934,0.649896
"9943","Texas","Pearsall",6696,57104.06023,37425,0.52425,0.72489,0.53395
"9944","Texas","Pecos",10541,54072.9994633333,42303,0.17761,0.59928,0.47384
"9945","Texas","Penelope",4631,57089.86416,44423,0.41172,0.82984,0.55604
"9946","Texas","Penitas",21799,38497.8462,30090,0.347635,0.54487,0.621535
"9947","Texas","Pep",7126,48443.66793,39869,0.37251,0.68225,0.63508
"9948","Texas","Perrin",3039,65136.51183,47571,0.30957,0.81653,0.64599
"9949","Texas","Perryton",6825,82889.320425,66221.5,0.41136,0.804255,0.654465
"9950","Texas","Petersburg",1444,59685.29707,45385,0.40548,0.7269,0.64193
"9951","Texas","Pettus",1901,72004.84855,51485,0.29741,0.82093,0.59492
"9952","Texas","Pflugerville",40872,89883.7181725,80342.5,0.78116,0.908815,0.615935
"9953","Texas","Pharr",26890,52558.2799875,39537.5,0.429255,0.6948925,0.6098925
"9954","Texas","Pilot Point",5249,102269.2733,77404,0.72484,0.84959,0.62974
"9955","Texas","Pittsburg",4972,46108.60968,33382,0.33836,0.73662,0.51652
"9956","Texas","Plainview",11190,49972.585275,37888.5,0.40675,0.70391,0.59224
"9957","Texas","Plano",142172,111347.286625357,99917.5,0.728004642857143,0.953526071428571,0.614378571428571
"9958","Texas","Pleasanton",7307,66159.23494,49140,0.33295,0.81054,0.49948
"9959","Texas","Pollok",6093,58810.57323,50529,0.3994,0.85002,0.54276
"9960","Texas","Ponder",9190,83969.23782,71573,0.73854,0.84881,0.64025
"9961","Texas","Poolville",5374,73589.06005,61108,0.65346,0.87185,0.58986
"9962","Texas","Port Aransas",3671,68056.1228,45160,0.47721,0.97161,0.56122
"9963","Texas","Port Arthur",40646,48446.4444742857,32294,0.310051428571429,0.743553571428571,0.462171428571429
"9964","Texas","Port Isabel",10181,41850.94544,33899.5,0.352035,0.609135,0.530535
"9965","Texas","Port Neches",2982,62802.97958,48904,0.43101,0.9144,0.57651
"9966","Texas","Port O'connor",1448,70295.54395,59668,0.41889,0.92912,0.66071
"9967","Texas","Porter",16257,81277.12,67508,0.65472,0.83565,0.6079
"9968","Texas","Portland",12924,89325.73923,58670,0.662483333333333,0.90234,0.63685
"9969","Texas","Post",6410,64354.44026,47671,0.31743,0.59668,0.50327
"9970","Texas","Poteet",9878,65288.90862,53618,0.55532,0.73514,0.57223
"9971","Texas","Poth",3854,84409.8096,63587,0.4972,0.807,0.62532
"9972","Texas","Pottsboro",4480,67402.00386,52363,0.44823,0.83808,0.49485
"9973","Texas","Prairie Lea",3045,74603.39397,54499,0.43758,0.84281,0.48767
"9974","Texas","Presidio",4810,35151.55916,25804,0.28989,0.44309,0.60271
"9975","Texas","Princeton",6064,61921.85053,54035,0.5309,0.82254,0.62958
"9976","Texas","Progreso",8985,46164.67863,28817,0.23404,0.52689,0.55067
"9977","Texas","Prosper",4967,106223.35184,94453,0.81969,0.94836,0.72504
"9978","Texas","Queen City",6838,61216.32606,49639,0.40211,0.88096,0.59068
"9979","Texas","Quinlan",3213,88481.81317,77287,0.62269,0.91498,0.59733
"9980","Texas","Rankin",1104,71965.84465,57438,0.30606,0.75651,0.658
"9981","Texas","Raymondville",7539,39060.81553,29178,0.32936,0.59862,0.45181
"9982","Texas","Red Oak",10570,55116.805045,42752,0.71766,0.76038,0.444865
"9983","Texas","Refugio",7277,60813.14522,43293,0.31946,0.798925,0.571995
"9984","Texas","Rhome",5123,73418.4278,66901,0.54184,0.85054,0.57019
"9985","Texas","Rice",3705,46158.45138,37021,0.51894,0.67772,0.6475
"9986","Texas","Richardson",40755,104248.998538571,83452,0.656864285714286,0.925802857142857,0.599788571428571
"9987","Texas","Richland Hills",4182,66674.64702,60871,0.58291,0.83109,0.50414
"9988","Texas","Richmond",33945,128041.79237,106159,0.784963333333333,0.96769,0.653186666666667
"9989","Texas","Rio Grande City",19137,39505.3988325,24361.5,0.114455,0.4367225,0.5326
"9990","Texas","Roanoke",31081,101302.129893333,92437,0.861333333333333,0.950586666666667,0.591473333333333
"9991","Texas","Robinson",6975,71564.8374,59002,0.51536,0.889885,0.68738
"9992","Texas","Robstown",2538,57053.63448,40845,0.31034,0.64658,0.53469
"9993","Texas","Rockdale",6181,42407.31675,30242,0.50607,0.86267,0.50904
"9994","Texas","Rockport",23171,59681.0039225,39003.5,0.358885,0.826415,0.57491
"9995","Texas","Rocksprings",1906,54328.24167,42010,0.14985,0.79151,0.59175
"9996","Texas","Rockwall",19216,99189.0788466667,100365,0.77152,0.8461,0.617893333333333
"9997","Texas","Roma",15015,33729.7477125,20380.5,0.2202175,0.4045225,0.5810975
"9998","Texas","Ropesville",1280,63036.74543,50537,0.42703,0.77889,0.62818
"9999","Texas","Rosebud",6118,43093.01673,33589,0.225975,0.73408,0.41216
"10000","Texas","Rosenberg",10372,50923.780125,37269,0.467785,0.625305,0.408565
"10001","Texas","Rosharon",13884,85797.48003,66999,0.66703,0.73327,0.33415
"10002","Texas","Round Rock",52115,94388.33497625,76513.5,0.780655,0.89813875,0.60170125
"10003","Texas","Rowlett",25178,95054.383495,77227.5,0.750065,0.87774,0.60401
"10004","Texas","Royse City",26717,86602.9386933333,78594,0.762586666666667,0.87242,0.647513333333333
"10005","Texas","Runge",9466,66412.13311,54756,0.41538,0.77304,0.503513333333333
"10006","Texas","Rusk",3945,54083.32159,41320,0.44917,0.88389,0.586
"10007","Texas","Sabinal",3199,48479.16536,37693,0.28632,0.75266,0.57202
"10008","Texas","Sadler",10096,62222.49606,44888,0.49294,0.86946,0.605395
"10009","Texas","San Angelo",75885,59046.1255586667,40848,0.497853333333333,0.800970666666667,0.496020666666667
"10010","Texas","San Antonio",983882,65297.783902,46335,0.607594615384615,0.809481743589744,0.489114923076923
"10011","Texas","San Augustine",2725,45859.31865,28284,0.14349,0.80596,0.57383
"10012","Texas","San Benito",26172,43445.0982025,26920.5,0.361135,0.580435,0.5815875
"10013","Texas","San Elizario",3213,28709.67277,20878,0.28884,0.41774,0.44609
"10014","Texas","San Juan",28573,43964.105905,31774,0.370715,0.48626,0.5836775
"10015","Texas","San Marcos",32616,46418.4412416667,37369,0.506908333333333,0.814548333333333,0.301708333333333
"10016","Texas","San Perlita",2501,51182.93677,33014,0.22364,0.64208,0.53854
"10017","Texas","Sanger",5628,71011.34663,64382,0.68296,0.92205,0.55267
"10018","Texas","Santa Fe",3082,34392.88749,28012,0.45514,0.7372,0.40438
"10019","Texas","Santa Rosa",14338,53540.18387,36521.5,0.38895,0.71725,0.552175
"10020","Texas","Santo",3631,69837.04039,49134,0.27542,0.89002,0.65926
"10021","Texas","Savoy",3004,50975.20497,43694,0.37046,0.84612,0.58762
"10022","Texas","Schertz",27091,96082.2433633333,90890,0.76233,0.933468333333333,0.626808333333333
"10023","Texas","Schulenburg",5128,58549.53544,42885,0.31465,0.76983,0.603
"10024","Texas","Scurry",5174,80976.80814,66291,0.55879,0.83578,0.61272
"10025","Texas","Seabrook",17180,100859.248816667,77060,0.67985,0.95768,0.513443333333333
"10026","Texas","Seagoville",9018,52685.4056,42054,0.43394,0.73987,0.43095
"10027","Texas","Sealy",7171,77849.89584,63864,0.53552,0.84687,0.61382
"10028","Texas","Seguin",23833,62528.030094,49045,0.502948,0.832934,0.535736
"10029","Texas","Seminole",15115,72299.80377,59675,0.45499,0.610015,0.634925
"10030","Texas","Shallowater",3845,81515.09763,64653,0.55955,0.88817,0.58397
"10031","Texas","Shamrock",2437,56384.74015,44078,0.3067,0.82611,0.67783
"10032","Texas","Sherman",29178,55327.169554,40372,0.50492,0.855258,0.509058
"10033","Texas","Shertz",3577,65688.12431,53765,0.55056,0.89635,0.6365
"10034","Texas","Shiner",3401,68499.09366,48257,0.40741,0.85975,0.59039
"10035","Texas","Silsbee",17219,60545.6080025,44862,0.34542,0.8373125,0.611375
"10036","Texas","Silverton",1670,55664.90749,37862,0.262,0.75779,0.6061
"10037","Texas","Simms",3159,42500.27313,24378,0.41567,0.83265,0.37344
"10038","Texas","Sinton",7111,56049.96848,48161,0.43095,0.6351,0.47732
"10039","Texas","Skidmore",10761,76780.348345,55755.5,0.502145,0.697465,0.381
"10040","Texas","Slaton",9954,69313.533125,55982,0.45847,0.82357,0.61057
"10041","Texas","Smithville",9649,61840.74728,44991,0.469885,0.84721,0.542715
"10042","Texas","Snook",3071,62683.23635,54355,0.35761,0.80338,0.53601
"10043","Texas","Snyder",12194,77378.4588,67837,0.361376666666667,0.816693333333333,0.58633
"10044","Texas","So Houston",9617,43199.776925,31362,0.58209,0.56725,0.480805
"10045","Texas","Somerset",6673,52505.580125,44047,0.477975,0.771285,0.56179
